"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EMCN",0.911966920170792,0.330481568170401,0.198,0.226,1
"TNKS",0.912569237630804,0.541497053444098,0.309,0.355,1
"BACE2",0.912582610242489,0.456857217983714,0.247,0.29,1
"IRAK3",0.914617426018884,0.455121793492268,0.259,0.323,1
"MIR4435-2HG",0.914740214708527,0.618658233839659,0.21,0.258,1
"CUL3",0.919276787887148,0.38669433062604,0.198,0.226,1
"NSD3",0.919276787887148,0.976888616298134,0.198,0.226,1
"NRG3",0.927792077056673,0.94791337533452,0.21,0.226,1
"MSN",0.928908747248989,0.379474786705679,0.222,0.226,1
"ITGA9-AS1",0.93245616380482,0.284298581289441,0.284,0.323,1
"SMC5",0.933508698984713,0.621560301761217,0.259,0.29,1
"PDLIM5",0.934995983089444,0.355959626133717,0.21,0.226,1
"ITGA1",0.946137386207835,0.365670774184643,0.259,0.258,1
"SMARCA2",0.949419186268684,0.465615408325786,0.21,0.226,1
"GNAS",0.960533251463274,0.352642972719667,0.272,0.29,1
"PPP3CC",0.973682779092944,0.30275300227715,0.272,0.29,1
"PPP1R13B",0.974242680431392,0.298643030797585,0.284,0.323,1
"GSK3B",0.987594621124175,0.252401319262325,0.321,0.355,1
"TCF12",0.994359637356245,0.363921477749255,0.457,0.484,1
"SFPQ",1,0.36572999529378,0.309,0.387,1
"GPBP1",1,0.295706429916867,0.235,0.258,1
"SFSWAP",1,0.287465580477502,0.21,0.226,1
